D7833,Postprocedural seroma of the spleen fol proc on spleen,Postprocedural seroma of the spleen following a procedure on the spleen,Postprocedural hematoma and seroma of the spleen following a procedure
D7834,Postproc seroma of the spleen following other procedure,Postprocedural seroma of the spleen following other procedure,Postprocedural hematoma and seroma of the spleen following a procedure
D7881,Other intraoperative complications of the spleen,Other intraoperative complications of the spleen,Other intraoperative and postprocedural complications of the spleen
D7889,Other postprocedural complications of the spleen,Other postprocedural complications of the spleen,Other intraoperative and postprocedural complications of the spleen
D800,Hereditary hypogammaglobulinemia,Hereditary hypogammaglobulinemia,Immunodeficiency with predominantly antibody defects
D801,Nonfamilial hypogammaglobulinemia,Nonfamilial hypogammaglobulinemia,Immunodeficiency with predominantly antibody defects
D802,Selective deficiency of immunoglobulin A [IgA],Selective deficiency of immunoglobulin A [IgA],Immunodeficiency with predominantly antibody defects
D803,Selective deficiency of immunoglobulin G [IgG] subclasses,Selective deficiency of immunoglobulin G [IgG] subclasses,Immunodeficiency with predominantly antibody defects
D804,Selective deficiency of immunoglobulin M [IgM],Selective deficiency of immunoglobulin M [IgM],Immunodeficiency with predominantly antibody defects
D805,Immunodeficiency with increased immunoglobulin M [IgM],Immunodeficiency with increased immunoglobulin M [IgM],Immunodeficiency with predominantly antibody defects
D806,Antibody defic w near-norm immunoglob or w hyperimmunoglob,Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia,Immunodeficiency with predominantly antibody defects
D807,Transient hypogammaglobulinemia of infancy,Transient hypogammaglobulinemia of infancy,Immunodeficiency with predominantly antibody defects
D808,Other immunodeficiencies with predominantly antibody defects,Other immunodeficiencies with predominantly antibody defects,Immunodeficiency with predominantly antibody defects
D809,"Immunodeficiency with predominantly antibody defects, unsp","Immunodeficiency with predominantly antibody defects, unspecified",Immunodeficiency with predominantly antibody defects
D810,Severe combined immunodeficiency with reticular dysgenesis,Severe combined immunodeficiency [SCID] with reticular dysgenesis,Combined immunodeficiencies
D811,Severe combined immunodeficiency w low T- and B-cell numbers,Severe combined immunodeficiency [SCID] with low T- and B-cell numbers,Combined immunodeficiencies
D812,Severe combined immunodef w low or normal B-cell numbers,Severe combined immunodeficiency [SCID] with low or normal B-cell numbers,Combined immunodeficiencies
D813,Adenosine deaminase [ADA] deficiency,Adenosine deaminase [ADA] deficiency,Combined immunodeficiencies
D814,Nezelof's syndrome,Nezelof's syndrome,Combined immunodeficiencies
D815,Purine nucleoside phosphorylase [PNP] deficiency,Purine nucleoside phosphorylase [PNP] deficiency,Combined immunodeficiencies
D816,Major histocompatibility complex class I deficiency,Major histocompatibility complex class I deficiency,Combined immunodeficiencies
D817,Major histocompatibility complex class II deficiency,Major histocompatibility complex class II deficiency,Combined immunodeficiencies
D81810,Biotinidase deficiency,Biotinidase deficiency,Biotin-dependent carboxylase deficiency
D81818,Other biotin-dependent carboxylase deficiency,Other biotin-dependent carboxylase deficiency,Biotin-dependent carboxylase deficiency
D81819,"Biotin-dependent carboxylase deficiency, unspecified","Biotin-dependent carboxylase deficiency, unspecified",Biotin-dependent carboxylase deficiency
D8189,Other combined immunodeficiencies,Other combined immunodeficiencies,Other combined immunodeficiencies
D819,"Combined immunodeficiency, unspecified","Combined immunodeficiency, unspecified","Combined immunodeficiency, unspecified"
D820,Wiskott-Aldrich syndrome,Wiskott-Aldrich syndrome,Immunodeficiency associated with other major defects
D821,Di George's syndrome,Di George's syndrome,Immunodeficiency associated with other major defects
D822,Immunodeficiency with short-limbed stature,Immunodeficiency with short-limbed stature,Immunodeficiency associated with other major defects
D823,Immunodef fol heredit defctv response to Epstein-Barr virus,Immunodeficiency following hereditary defective response to Epstein-Barr virus,Immunodeficiency associated with other major defects
D824,Hyperimmunoglobulin E [IgE] syndrome,Hyperimmunoglobulin E [IgE] syndrome,Immunodeficiency associated with other major defects
D828,Immunodeficiency associated with oth major defects,Immunodeficiency associated with other specified major defects,Immunodeficiency associated with other major defects
D829,"Immunodeficiency associated with major defect, unspecified","Immunodeficiency associated with major defect, unspecified",Immunodeficiency associated with other major defects
D830,Com variab immunodef w predom abnlt of B-cell nums & functn,Common variable immunodeficiency with predominant abnormalities of B-cell numbers and function,Common variable immunodeficiency
D831,Com variab immunodef w predom immunoreg T-cell disorders,Common variable immunodeficiency with predominant immunoregulatory T-cell disorders,Common variable immunodeficiency
D832,Common variable immunodef w autoantibodies to B- or T-cells,Common variable immunodeficiency with autoantibodies to B- or T-cells,Common variable immunodeficiency
D838,Other common variable immunodeficiencies,Other common variable immunodeficiencies,Common variable immunodeficiency
D839,"Common variable immunodeficiency, unspecified","Common variable immunodeficiency, unspecified",Common variable immunodeficiency
D840,Lymphocyte function antigen-1 [LFA-1] defect,Lymphocyte function antigen-1 [LFA-1] defect,Other immunodeficiencies
D841,Defects in the complement system,Defects in the complement system,Other immunodeficiencies
D848,Other specified immunodeficiencies,Other specified immunodeficiencies,Other immunodeficiencies
D849,"Immunodeficiency, unspecified","Immunodeficiency, unspecified",Other immunodeficiencies
D860,Sarcoidosis of lung,Sarcoidosis of lung,Sarcoidosis
D861,Sarcoidosis of lymph nodes,Sarcoidosis of lymph nodes,Sarcoidosis
D862,Sarcoidosis of lung with sarcoidosis of lymph nodes,Sarcoidosis of lung with sarcoidosis of lymph nodes,Sarcoidosis
D863,Sarcoidosis of skin,Sarcoidosis of skin,Sarcoidosis
D8681,Sarcoid meningitis,Sarcoid meningitis,Sarcoidosis of other sites
D8682,Multiple cranial nerve palsies in sarcoidosis,Multiple cranial nerve palsies in sarcoidosis,Sarcoidosis of other sites
D8683,Sarcoid iridocyclitis,Sarcoid iridocyclitis,Sarcoidosis of other sites
D8684,Sarcoid pyelonephritis,Sarcoid pyelonephritis,Sarcoidosis of other sites
D8685,Sarcoid myocarditis,Sarcoid myocarditis,Sarcoidosis of other sites
D8686,Sarcoid arthropathy,Sarcoid arthropathy,Sarcoidosis of other sites
D8687,Sarcoid myositis,Sarcoid myositis,Sarcoidosis of other sites
D8689,Sarcoidosis of other sites,Sarcoidosis of other sites,Sarcoidosis of other sites
D869,"Sarcoidosis, unspecified","Sarcoidosis, unspecified","Sarcoidosis, unspecified"
D890,Polyclonal hypergammaglobulinemia,Polyclonal hypergammaglobulinemia,"Other disorders involving the immune mechanism, not elsewhere classified"
D891,Cryoglobulinemia,Cryoglobulinemia,"Other disorders involving the immune mechanism, not elsewhere classified"
D892,"Hypergammaglobulinemia, unspecified","Hypergammaglobulinemia, unspecified","Other disorders involving the immune mechanism, not elsewhere classified"
D893,Immune reconstitution syndrome,Immune reconstitution syndrome,"Other disorders involving the immune mechanism, not elsewhere classified"
D8940,"Mast cell activation, unspecified","Mast cell activation, unspecified",Mast cell activation syndrome and related disorders
D8941,Monoclonal mast cell activation syndrome,Monoclonal mast cell activation syndrome,Mast cell activation syndrome and related disorders
D8942,Idiopathic mast cell activation syndrome,Idiopathic mast cell activation syndrome,Mast cell activation syndrome and related disorders
D8943,Secondary mast cell activation,Secondary mast cell activation,Mast cell activation syndrome and related disorders
D8949,Other mast cell activation disorder,Other mast cell activation disorder,Mast cell activation syndrome and related disorders
D89810,Acute graft-versus-host disease,Acute graft-versus-host disease,Graft-versus-host disease
D89811,Chronic graft-versus-host disease,Chronic graft-versus-host disease,Graft-versus-host disease
D89812,Acute on chronic graft-versus-host disease,Acute on chronic graft-versus-host disease,Graft-versus-host disease
D89813,"Graft-versus-host disease, unspecified","Graft-versus-host disease, unspecified",Graft-versus-host disease
D8982,Autoimmune lymphoproliferative syndrome [ALPS],Autoimmune lymphoproliferative syndrome [ALPS],Autoimmune lymphoproliferative syndrome [ALPS]
D8989,"Oth disrd involving the immune mechanism, NEC","Other specified disorders involving the immune mechanism, not elsewhere classified","Other specified disorders involving the immune mechanism, not elsewhere classified"
D899,"Disorder involving the immune mechanism, unspecified","Disorder involving the immune mechanism, unspecified","Disorder involving the immune mechanism, unspecified"
E000,"Congenital iodine-deficiency syndrome, neurological type","Congenital iodine-deficiency syndrome, neurological type",Congenital iodine-deficiency syndrome
E001,"Congenital iodine-deficiency syndrome, myxedematous type","Congenital iodine-deficiency syndrome, myxedematous type",Congenital iodine-deficiency syndrome
E002,"Congenital iodine-deficiency syndrome, mixed type","Congenital iodine-deficiency syndrome, mixed type",Congenital iodine-deficiency syndrome
E009,"Congenital iodine-deficiency syndrome, unspecified","Congenital iodine-deficiency syndrome, unspecified",Congenital iodine-deficiency syndrome
E010,Iodine-deficiency related diffuse (endemic) goiter,Iodine-deficiency related diffuse (endemic) goiter,Iodine-deficiency related thyroid disorders and allied conditions
E011,Iodine-deficiency related multinodular (endemic) goiter,Iodine-deficiency related multinodular (endemic) goiter,Iodine-deficiency related thyroid disorders and allied conditions
E012,"Iodine-deficiency related (endemic) goiter, unspecified","Iodine-deficiency related (endemic) goiter, unspecified",Iodine-deficiency related thyroid disorders and allied conditions
E018,Oth iodine-deficiency related thyroid disord and allied cond,Other iodine-deficiency related thyroid disorders and allied conditions,Iodine-deficiency related thyroid disorders and allied conditions
E02,Subclinical iodine-deficiency hypothyroidism,Subclinical iodine-deficiency hypothyroidism,Subclinical iodine-deficiency hypothyroidism
E030,Congenital hypothyroidism with diffuse goiter,Congenital hypothyroidism with diffuse goiter,Other hypothyroidism
E031,Congenital hypothyroidism without goiter,Congenital hypothyroidism without goiter,Other hypothyroidism
E032,Hypothyroidism due to meds and oth exogenous substances,Hypothyroidism due to medicaments and other exogenous substances,Other hypothyroidism
E033,Postinfectious hypothyroidism,Postinfectious hypothyroidism,Other hypothyroidism
E034,Atrophy of thyroid (acquired),Atrophy of thyroid (acquired),Other hypothyroidism
E035,Myxedema coma,Myxedema coma,Other hypothyroidism
E038,Other specified hypothyroidism,Other specified hypothyroidism,Other hypothyroidism
E039,"Hypothyroidism, unspecified","Hypothyroidism, unspecified",Other hypothyroidism
E040,Nontoxic diffuse goiter,Nontoxic diffuse goiter,Other nontoxic goiter
E041,Nontoxic single thyroid nodule,Nontoxic single thyroid nodule,Other nontoxic goiter
E042,Nontoxic multinodular goiter,Nontoxic multinodular goiter,Other nontoxic goiter
E048,Other specified nontoxic goiter,Other specified nontoxic goiter,Other nontoxic goiter
E049,"Nontoxic goiter, unspecified","Nontoxic goiter, unspecified",Other nontoxic goiter
E0500,Thyrotoxicosis w diffuse goiter w/o thyrotoxic crisis,Thyrotoxicosis with diffuse goiter without thyrotoxic crisis or storm,Thyrotoxicosis with diffuse goiter
E0501,Thyrotoxicosis w diffuse goiter w thyrotoxic crisis or storm,Thyrotoxicosis with diffuse goiter with thyrotoxic crisis or storm,Thyrotoxicosis with diffuse goiter
E0510,Thyrotxcosis w toxic sing thyroid nodule w/o thyrotxc crisis,Thyrotoxicosis with toxic single thyroid nodule without thyrotoxic crisis or storm,Thyrotoxicosis with toxic single thyroid nodule
E0511,Thyrotxcosis w toxic single thyroid nodule w thyrotxc crisis,Thyrotoxicosis with toxic single thyroid nodule with thyrotoxic crisis or storm,Thyrotoxicosis with toxic single thyroid nodule
